ID,date_time,lat,lon,depth(km),magnitude,origin
18223541,2018-02-09T211247.17,42.9917,13.0087,11.9,ML0.6,1 km SE Monte Cavallo (MC)
18223631,2018-02-09T223950.43,42.6348,13.2393,12.2,ML0.7,4 km W Amatrice (RI)
18223661,2018-02-09T224528.47,42.8071,3.25621,1,ML1.1,5 km NW Arquata del Tronto (AP)
18223731,2018-02-09T230759.81,37.7771,5.47932,2.6,ML1.6,Costa Catanese (Catania)
18223771,2018-02-09T233716.09,42.9195,12.9592,12.7,ML0.9,4 km NE Sellano (PG)
18223861,2018-02-09T235228.77,41.5531,3.78389,0.8,ML1.6,Terelle (FR)
18223891,2018-02-09T235816.43,42.8987,13.1782,8.8,ML1.3,2 km E Castelsantangelo sul Nera (MC)
18224081,2018-02-10T003856.17,43.0602,12.8723,8.6,ML1.1,7 km W Serravalle di Chienti (MC)
18224091,2018-02-10T004636.98,38.1992,15.0478,9.3,ML1.7,Costa Siciliana nord-orientale (Messina)
18224131,2018-02-10T004704.75,38.2017,15.0567,9.1,ML2.2,Costa Siciliana nord-orientale (Messina)
18224291,2018-02-10T005801.86,38.1993,15.0528,9.1,ML1.5,Costa Siciliana nord-orientale (Messina)
18224911,2018-02-10T011018.,38.1851,5.04712,0.4,-CTML2.3,Costa Siciliana nord-orientale (Messina)
18224611,2018-02-10T011546.57,38.2007,15.0539,0.3,ML1.5,Costa Siciliana nord-orientale (Messina)
18224651,2018-02-10T012414.96,45.9627,11.2782,11,ML1.5,3 km N Lavarone (TN)
18224691,2018-02-10T013046.5,38.1987,15.0498,10,ML1.2,Costa Siciliana nord-orientale (Messina)
18224721,2018-02-10T013052.03,40.3482,15.3608,19.8,ML1.2,1 km W Valle dell'Angelo (SA)
18224851,2018-02-10T013938.63,43.4102,12.6583,11,ML1.1,1 km NW Scheggia e Pascelupo (PG)
18224991,2018-02-10T021617.48,38.2165,15.7562,"17.0BULLETIN-INGVMw3.7--2 km E San Roberto (RC)
",Mw3.7,2 km E San Roberto (RC)
18225031,2018-02-10T021826.34,43.0103,13.0122,7,ML1.2,2 km NE Monte Cavallo (MC)
18225091,2018-02-10T022124.96,43.0022,13.0162,6.9,ML1.0,1 km NE Monte Cavallo (MC)
18225161,2018-02-10T023148.3,43.0545,12.9778,15.3,ML0.9,3 km SE Serravalle di Chienti (MC)
18225191,2018-02-10T023316.69,42.6887,13.1898,12.4,ML1.1,5 km W Accumoli (RI)
18225391,2018-02-10T034716.03,38.1767,15.7297,9.5,ML1.7,1 km SE Calanna (RC)
18225501,2018-02-10T040559.61,43.9577,12.4708,9.6,ML0.8,"Costa Romagnola meridionale (Rimini, Forli-Cesena)"
18225531,2018-02-10T041621.65,42.6987,13.2795,11.8,ML0.8,3 km E Accumoli (RI)
18225651,2018-02-10T050122.02,42.9568,13.0472,9.6,ML1.3,4 km NW Visso (MC)
18225711,2018-02-10T051307.67,45.7832,11.0877,13.3,ML1.3,2 km W Vallarsa (TN)
18226001,2018-02-10T060212.21,42.8067,12.9443,10.1,ML1.2,3 km SE Cerreto di Spoleto (PG)
18226161,2018-02-10T062025.66,42.8055,12.9475,9.8,ML1.0,3 km SE Cerreto di Spoleto (PG)
18226491,2018-02-10T070722.24,42.8272,13.0423,10.7,ML1.2,6 km NW Norcia (PG)
18226771,2018-02-10T072352.62,37.1013,15.1988,11,ML2.4,4 km E Floridia (SR)
18226871,2018-02-10T073654.24,40.2882,15.2407,9.4,ML1.7,2 km E Gioi (SA)
18227151,2018-02-10T082637.,42.8767,13.1295,8.8,ML1.0,3 km SW Castelsantangelo sul Nera (MC)
18227671,2018-02-10T092041.92,43.0137,12.9945,12.5,ML0.6,2 km N Monte Cavallo (MC)
18227711,2018-02-10T094423.98,42.8907,13.0757,10.8,ML1.1,3 km E Preci (PG)
18227971,2018-02-10T102703.23,42.6393,13.2712,13.1,ML1.8,2 km NW Amatrice (RI)
18228081,2018-02-10T103146.42,42.9902,13.1178,10.9,ML0.7,5 km NW Ussita (MC)
18228281,2018-02-10T111004.94,42.8113,.1269.9,0,ML1.5,3 km NE Norcia (PG)
18228341,2018-02-10T111232.64,42.8592,13.0242,10,ML1.1,3 km SW Preci (PG)
18228641,2018-02-10T113127.51,44.1911,0.40831,0.2,ML1.6,8 km E Monghidoro (BO)
18228751,2018-02-10T115121.92,43.2538,12.6423,10.8,ML1.1,11 km W Fossato di Vico (PG)
18228961,2018-02-10T120102.26,37.1248,15.2092,28.1,ML2.2,4 km SE Priolo Gargallo (SR)
18229291,2018-02-10T124535.1,43.0775,12.7341,0.7,ML1.3,3 km NW Valtopina (PG)
18229751,2018-02-10T134750.9,42.7711,3.29651,1.1,ML0.8,Arquata del Tronto (AP)
18229791,2018-02-10T134941.22,41.3402,15.1572,10.5,ML1.3,2 km N Faeto (FG)
18229901,2018-02-10T135830.57,42.6753,13.3092,12.9,ML1.1,5 km NE Amatrice (RI)
18230191,2018-02-10T143058.69,42.8448,13.0277,0.5,ML1.0,4 km S Preci (PG)
18230451,2018-02-10T150347.12,42.8313,0.034211,0.8,ML1.1,6 km S Preci (PG)
18230721,2018-02-10T152958.78,40.5823,15.4438,0.2,ML1.3,2 km SW Salvitelle (SA)
18230811,2018-02-10T153526.22,42.6888,13.1858,10.7,ML1.1,5 km W Accumoli (RI)
18230941,2018-02-10T154211.02,41.7932,13.7347,6.9,ML0.8,5 km W Pescasseroli (AQ)
18231201,2018-02-10T161934.2,42.6867,13.3035,12.6,ML1.3,5 km E Accumoli (RI)
18231271,2018-02-10T162849.96,42.7807,13.1363,10,ML1.6,4 km E Norcia (PG)
18231631,2018-02-10T171953.87,42.8328,13.0382,10.7,ML1.6,5 km S Preci (PG)
18231811,2018-02-10T174338.28,45.2289,.69676.,4,ML1.7,1 km N Castiglione d'Adda (LO)
18232191,2018-02-10T183729.44,42.7538,13.1837,10.5,ML1.4,8 km NW Accumoli (RI)
18232531,2018-02-10T204759.41,42.8137,13.0522,9.6,ML1.8,4 km NW Norcia (PG)
18232641,2018-02-10T205521.7,42.9781,3.22756,0.5,ML1.1,2 km S Bolognola (MC)
18232721,2018-02-10T211429.71,42.8132,13.1123,10,ML1.2,3 km NE Norcia (PG)
18232821,2018-02-10T212924.,43.0278,13.0167,0.6,ML1.3,3 km SW Pieve Torina (MC)
18232901,2018-02-10T215124.99,39.3465,16.5347,17.6,ML1.7,13 km SW Longobucco (CS)
18232931,2018-02-10T221443.64,42.8658,13.0247,10.1,Md1.0,2 km SW Preci (PG)
18233011,2018-02-10T223336.12,43.3003,13.2103,23.4,ML1.7,8 km NE San Severino Marche (MC)
18233091,2018-02-10T223500.14,41.7892,12.4758,10.5,ML1.9,11 km W Ciampino (RM)
18233131,2018-02-10T223612.31,42.8581,3.20731,0.3,Md0.9,6 km SE Castelsantangelo sul Nera (MC)
18233471,2018-02-11T002035.97,42.7688,13.2711,5.8,ML1.4,2 km W Arquata del Tronto (AP)
18233631,2018-02-11T011938.09,43.3795,12.7632,11.1,Md1.0,5 km E Costacciaro (PG)
18233671,2018-02-11T013159.08,42.8085,13.1265,9.5,ML1.8,3 km NE Norcia (PG)
18233851,2018-02-11T023016.23,42.8168,13.0977,11,Md1.1,3 km N Norcia (PG)
18233931,2018-02-11T032009.29,43.0297,12.9457,17.6,Md1.1,5 km S Serravalle di Chienti (MC)
18234111,2018-02-11T044507.68,42.7523,13.1793,10.9,ML1.6,8 km SE Norcia (PG)
18234201,2018-02-11T051335.72,38.6477,14.2748,29.7,ML2.8,Isole Eolie (Messina)
18234251,2018-02-11T061057.44,42.8387,12.9581,0.8,ML1.1,4 km NE Cerreto di Spoleto (PG)
18234281,2018-02-11T061148.69,42.8113,12.7708,8.6,ML1.0,1 km SW Campello sul Clitunno (PG)
18234371,2018-02-11T062828.4,42.5067,13.4082,9.8,ML1.2,7 km SE Campotosto (AQ)
18234421,2018-02-11T070355.76,42.9273,13.1521,3.9,ML0.9,2 km SE Ussita (MC)
18234541,2018-02-11T073551.03,39.1602,16.5007,10.6,ML1.1,8 km E Parenti (CS)
18234561,2018-02-11T075258.67,42.9241,3.14031,0.9,ML1.5,2 km S Ussita (MC)
18234691,2018-02-11T075419.55,42.9277,13.1451,3.4,ML1.1,2 km S Ussita (MC)
18234871,2018-02-11T080738.78,42.8525,13.211,0.3,ML1.3,7 km SE Castelsantangelo sul Nera (MC)
18234891,2018-02-11T081313.1,42.9257,13.1372,11,ML1.2,2 km S Ussita (MC)
18235091,2018-02-11T083348.71,38.0188,14.8419,0.7,ML1.6,2 km SE Tortorici (ME)
18235111,2018-02-11T083455.73,42.9218,13.1413,13.7,ML0.9,3 km S Ussita (MC)
18235171,2018-02-11T083752.64,38.0147,14.8613,9,ML1.6,4 km SE Tortorici (ME)
18235231,2018-02-11T084347.76,42.8478,12.9631,0,ML1.0,5 km NE Cerreto di Spoleto (PG)
18235271,2018-02-11T084421.01,42.8587,13.1631,0.9,ML1.7,4 km S Castelsantangelo sul Nera (MC)
18235351,2018-02-11T084453.25,43.3978,12.7648,11,ML1.4,6 km NE Costacciaro (PG)
18235451,2018-02-11T085951.21,43.1403,11.0173,9.6,ML1.3,1 km N Montieri (GR)
18235491,2018-02-11T090231.13,43.0277,13.0172,7.9,ML0.9,3 km SW Pieve Torina (MC)
18235541,2018-02-11T090627.88,42.7693,13.2313,8.9,ML1.3,5 km W Arquata del Tronto (AP)
18235751,2018-02-11T094142.51,43.3018,12.6853,9.7,ML1.4,6 km SW Sigillo (PG)
18235781,2018-02-11T094351.53,42.9657,13.2223,9.7,ML1.5,3 km S Bolognola (MC)
18235911,2018-02-11T102433.84,42.8217,13.0373,11.1,ML0.9,6 km NW Norcia (PG)
18236001,2018-02-11T104232.98,42.6588,13.2991,1.4,ML0.9,3 km N Amatrice (RI)
18236131,2018-02-11T110920.2,42.8377,12.9563,10.7,ML1.0,4 km NE Cerreto di Spoleto (PG)
18236211,2018-02-11T111542.73,42.9523,13.237.,5,ML0.8,5 km S Bolognola (MC)
18236371,2018-02-11T125403.36,42.9275,13.1332,10.7,ML1.4,2 km S Ussita (MC)
18236971,2018-02-11T151102.68,42.6463,13.2589,0.5,ML1.1,3 km NW Amatrice (RI)
18237021,2018-02-11T152703.78,42.5258,13.3297,15.3,ML2.2,2 km E Capitignano (AQ)
18237141,2018-02-11T153203.65,42.5677,13.3035,13.8,ML1.3,5 km N Capitignano (AQ)
18237281,2018-02-11T154043.59,42.7273,13.1905,10.5,ML1.3,6 km NW Accumoli (RI)
18237391,2018-02-11T154614.13,43.0198,12.9958,8.5,ML1.1,3 km N Monte Cavallo (MC)
18237941,2018-02-11T175122.11,44.1707,10.7927,13.3,ML1.6,4 km S Fanano (MO)
18238081,2018-02-11T184245.08,42.7678,13.1612,16.8,ML1.4,6 km E Norcia (PG)
18238161,2018-02-11T185754.19,46.3637,12.9277,10.8,ML1.7,6 km SE Preone (UD)
18238261,2018-02-11T190604.57,42.7968,13.0928,10.3,ML1.3,Norcia (PG)
18238311,2018-02-11T190909.13,42.5742,13.3443,12.3,ML1.6,3 km NW Campotosto (AQ)
18238401,2018-02-11T193550.39,42.7737,11.8205,9.7,ML0.8,2 km NW Proceno (VT)
18238511,2018-02-11T200444.89,42.7793,13.1865,10.2,ML1.2,8 km E Norcia (PG)
18238601,2018-02-11T200850.57,42.9682,13.1912,8.2,ML1.0,4 km SW Bolognola (MC)
18238661,2018-02-11T202825.28,43.0372,13.1048,9,ML1.6,1 km E Fiordimonte (MC)
18238771,2018-02-11T204435.06,41.8165,13.6285,15.4,ML0.5,5 km E Balsorano (AQ)
18238861,2018-02-11T204915.71,46.1018,7.52371,0,ML1.5,Confine Italia-Svizzera (SVIZZERA)
18239031,2018-02-11T221045.73,43.4167,12.6747,10,ML1.1,1 km NE Scheggia e Pascelupo (PG)
18239141,2018-02-11T224025.24,43.0613,.03638.,2,ML1.0,2 km NW Pieve Torina (MC)
18239251,2018-02-11T225549.87,42.5107,13.4022,9.3,ML0.9,6 km SE Campotosto (AQ)
18239351,2018-02-12T005226.63,42.8292,13.0418,9.9,ML0.9,6 km S Preci (PG)
18239421,2018-02-12T010037.64,42.8618,13.0607,8.7,ML0.6,3 km SE Preci (PG)
18239481,2018-02-12T015102.25,43.0092,12.9983,8,ML1.2,2 km N Monte Cavallo (MC)
18239521,2018-02-12T020625.44,42.7807,13.1392,10.3,ML1.2,4 km E Norcia (PG)
18239601,2018-02-12T021119.33,46.1243,7.51789,0.7,ML1.8,Confine Italia-Svizzera (SVIZZERA)
18239631,2018-02-12T022259.01,42.7352,13.2395,12.6,ML1.0,4 km N Accumoli (RI)
18239681,2018-02-12T022810.39,42.8007,13.1078,10.8,ML0.9,1 km NE Norcia (PG)
18239751,2018-02-12T023800.5,42.6818,13.1847,12.3,ML1.0,5 km W Accumoli (RI)
18239841,2018-02-12T030439.46,42.9593,13.0743,8.3,ML0.9,3 km NW Visso (MC)
18239911,2018-02-12T030640.37,44.7607,6.62351,0.3,ML1.4,Confine Italia-Francia (FRANCIA)
18240021,2018-02-12T043633.69,42.8102,13.1062,11,ML1.4,2 km NE Norcia (PG)
18240171,2018-02-12T053819.97,42.7333,13.2272,11.4,ML1.0,5 km NW Accumoli (RI)
18240301,2018-02-12T055818.3,39.4832,20.8115,96.2,ML3.9,Greece [Land]
18240451,2018-02-12T060640.38,42.8722,13.0142,10.8,ML1.4,2 km W Preci (PG)
18240621,2018-02-12T063509.06,42.7622,13.0943,10.9,ML1.3,3 km S Norcia (PG)
18241041,2018-02-12T075209.16,42.8111,3.20981,2.2,ML1.2,8 km NW Arquata del Tronto (AP)
18241151,2018-02-12T082822.43,38.7562,15.8523,59.4,ML2.3,"Costa Calabra sud-occidentale (Catanzaro, Vibo Valentia, Reggio di Calabria)"
18241201,2018-02-12T082833.46,42.9608,13.0188,10.6,ML0.9,4 km SE Monte Cavallo (MC)
18241251,2018-02-12T090037.88,46.4162,10.5788,9.8,ML1.4,11 km NW Peio (TN)
18241481,2018-02-12T095759.43,43.4158,12.6737,10.1,ML1.1,1 km NE Scheggia e Pascelupo (PG)
18241581,2018-02-12T101914.6,42.9892,13.0545,13,ML0.9,4 km E Monte Cavallo (MC)
18241831,2018-02-12T110917.39,43.0441,3.08458,0.9,ML1.3,1 km NW Fiordimonte (MC)
18241971,2018-02-12T112450.84,42.7688,13.0927,10.9,ML1.3,3 km S Norcia (PG)
18242171,2018-02-12T122152.75,38.6358,15.1478,205.4,ML2.4,Isole Eolie (Messina)
18242341,2018-02-12T124500.8,42.9418,12.9012,10.2,ML1.3,6 km NW Sellano (PG)
18242461,2018-02-12T132053.58,43.0267,13.0228,8.7,ML2.3,3 km SW Pieve Torina (MC)
18242531,2018-02-12T133246.1,43.1443,12.8393,9.8,ML0.3,5 km NE Nocera Umbra (PG)
18242701,2018-02-12T135715.35,42.5322,13.3698,15,ML1.8,3 km S Campotosto (AQ)
18242761,2018-02-12T135941.33,44.2248,8.80936,0.8,ML1.6,Costa Ligure centro-orientale (Genova)
18242891,2018-02-12T141126.89,42.5183,13.3741,6.8,ML1.0,4 km S Campotosto (AQ)
18242911,2018-02-12T142153.2,42.8445,12.8838,10.2,ML0.9,4 km NW Cerreto di Spoleto (PG)
18242971,2018-02-12T142850.41,42.7683,13.1642,11.2,ML1.3,6 km E Norcia (PG)
18243111,2018-02-12T144942.62,42.5223,13.3767,16.2,ML1.3,4 km S Campotosto (AQ)
18243281,2018-02-12T150907.21,42.9811,3.0314.,5,ML1.0,3 km SE Monte Cavallo (MC)
18243301,2018-02-12T152158.66,42.8308,12.9637,11,ML1.4,4 km E Cerreto di Spoleto (PG)
18243391,2018-02-12T160649.61,42.6112,13.2291,1.9,ML1.7,5 km W Amatrice (RI)
18243761,2018-02-12T174114.88,42.8057,13.1335,9.6,ML1.4,4 km E Norcia (PG)
18243801,2018-02-12T174408.48,41.9848,13.6138,9.2,ML2.0,3 km SW San Benedetto dei Marsi (AQ)
18243851,2018-02-12T180255.07,46.3765,12.8783,8.7,ML0.9,2 km SE Preone (UD)
18243881,2018-02-12T181027.71,42.9547,13.0132,11.8,ML1.3,5 km S Monte Cavallo (MC)
18244031,2018-02-12T182810.82,42.8693,13.1983,7.6,ML1.7,5 km SE Castelsantangelo sul Nera (MC)
18244121,2018-02-12T185854.18,42.8793,13.0448,11,ML1.4,Preci (PG)
18244201,2018-02-12T200527.64,43.0323,13.0508,10.4,ML0.9,1 km S Pieve Torina (MC)
18244251,2018-02-12T214854.43,42.9233,13.1748,9.9,ML1.4,4 km NE Castelsantangelo sul Nera (MC)
18244291,2018-02-12T220546.64,42.8632,13.2362,14.4,ML1.9,8 km E Castelsantangelo sul Nera (MC)
18244431,2018-02-12T223455.39,41.5143,14.9827,18.6,ML1.8,2 km SW San Marco la Catola (FG)
18244471,2018-02-12T223748.55,42.8008,12.8992,10,ML1.5,3 km SW Cerreto di Spoleto (PG)
18244521,2018-02-12T224045.19,42.8043,12.8993,10.7,ML1.3,2 km SW Cerreto di Spoleto (PG)
18244571,2018-02-12T224633.07,42.8715,13.2708,21.1,Md1.4,6 km SW Montemonaco (AP)
18244591,2018-02-12T232417.74,42.8577,13.2373,15,ML1.8,8 km SE Castelsantangelo sul Nera (MC)
18244691,2018-02-12T233042.66,43.0128,12.9962,7.4,ML1.5,2 km N Monte Cavallo (MC)
18244791,2018-02-12T233153.67,42.9765,13.0315,12.3,ML1.5,3 km SE Monte Cavallo (MC)
18244861,2018-02-12T233224.5,42.9737,13.0345,8,ML1.8,4 km SE Monte Cavallo (MC)
18244931,2018-02-12T233323.7,43.0038,12.9923,7.9,ML1.7,1 km NW Monte Cavallo (MC)
18245171,2018-02-13T002836.87,40.1918,15.7448,10.5,ML1.0,6 km E Casalbuono (SA)
18245191,2018-02-13T003343.84,42.9768,13.0393,11.8,ML1.5,4 km SE Monte Cavallo (MC)
18245271,2018-02-13T004218.78,42.6157,13.2298,12.9,ML1.3,5 km W Amatrice (RI)
18245371,"2018-02-13T011144.42300013.732146.56518.0SURVEY-INGV-AMwp6.0--Northern Mariana Islands-Guam [Sea]
",13.7321,46.5651,8,-AMwp6.0,Northern Mariana Islands-Guam [Sea]
18245331,2018-02-13T011454.85,42.9332,13.2262,9,Md1.0,7 km S Bolognola (MC)
18245471,"2018-02-13T020304.96600013.7461146.52110.2SURVEY-INGV-AMwp6.0--Northern Mariana Islands-Guam [Sea]
",13.7461,146.521,10.2,-AMwp6.0,Northern Mariana Islands-Guam [Sea]
18245501,2018-02-13T020858.95,43.0581,3.03776,0.1,Md1.4,2 km NW Pieve Torina (MC)
18245541,2018-02-13T022306.91,42.9738,13.0365,8.4,ML1.5,4 km SE Monte Cavallo (MC)
18245611,2018-02-13T023359.01,42.8583,13.1917,7,ML1.4,5 km SE Castelsantangelo sul Nera (MC)
18245721,2018-02-13T025813.82,42.7035,13.2332,12.6,ML1.0,2 km NW Accumoli (RI)
18245761,2018-02-13T033214.04,42.9277,12.9067,10.4,ML1.2,5 km NW Sellano (PG)
18245881,2018-02-13T041225.81,42.8892,12.9558,10.7,ML0.8,2 km E Sellano (PG)
18246051,2018-02-13T044631.14,43.0557,13.0353,4.7,Md1.3,2 km NW Pieve Torina (MC)
18246251,2018-02-13T061607.77,45.4262,11.2773,11.2,ML1.4,1 km W Monteforte d'Alpone (VR)
18246311,2018-02-13T063608.54,43.1317,13.0513,15.8,ML1.3,1 km W Camerino (MC)
18246421,2018-02-13T065656.47,43.0718,13.0438,8.4,ML1.5,1 km S Muccia (MC)
18246501,2018-02-13T070040.29,42.9193,13.1548,0.2,ML1.1,3 km N Castelsantangelo sul Nera (MC)
18247041,2018-02-13T083218.21,42.7892,13.2368,9.3,ML1.1,5 km W Arquata del Tronto (AP)
18247121,2018-02-13T084907.84,40.7413,15.4657,8.8,ML2.1,2 km SW Muro Lucano (PZ)
18247151,2018-02-13T084940.54,40.7377,15.4732,7.1,ML2.8,2 km SW Muro Lucano (PZ)
18247371,2018-02-13T090622.01,40.7621,5.47075,0.8,ML1.1,1 km NW Muro Lucano (PZ)
18247331,2018-02-13T090726.51,40.7362,15.4717,6.8,ML2.1,2 km SW Muro Lucano (PZ)
18247571,2018-02-13T094019.91,40.4362,15.5258,9.1,ML1.4,4 km SW Atena Lucana (SA)
18247731,2018-02-13T111953.83,43.0142,13.0065,11,ML0.8,2 km N Monte Cavallo (MC)
18247791,2018-02-13T113501.46,42.8515,13.2413,0.5,ML1.0,8 km W Montegallo (AP)
18247851,2018-02-13T114218.12,42.6142,13.2307,11.4,ML1.2,5 km W Amatrice (RI)
18247921,2018-02-13T114907.59,43.1388,12.6152,11.1,ML1.6,3 km SE Valfabbrica (PG)
18247951,2018-02-13T115616.11,43.0183,13.0258,0.9,ML0.9,3 km NE Monte Cavallo (MC)
18248011,2018-02-13T115950.24,42.9525,13.1168,8.8,ML1.5,2 km W Ussita (MC)
18248151,2018-02-13T120827.76,43.1418,12.6198,10.7,ML1.9,3 km SE Valfabbrica (PG)
18248231,2018-02-13T122509.03,43.0098,13.0243,8.2,ML1.5,2 km NE Monte Cavallo (MC)
18248301,2018-02-13T122722.62,43.0087,13.0269,0.2,ML1.5,3 km NE Monte Cavallo (MC)
18248361,2018-02-13T122758.49,43.0035,13.0277,9.9,ML1.0,2 km E Monte Cavallo (MC)
18248591,2018-02-13T125545.84,43.1518,12.7192,10.5,ML0.6,7 km NW Nocera Umbra (PG)
18248731,2018-02-13T134846.41,42.9122,13.0028,11.1,ML1.6,5 km NW Preci (PG)
18248891,2018-02-13T141801.85,42.9147,13.0038,10.9,ML1.9,5 km NW Preci (PG)
18249121,2018-02-13T161437.88,42.8691,3.15111,0.9,ML0.7,3 km S Castelsantangelo sul Nera (MC)
18249221,2018-02-13T162741.05,42.7207,13.2047,10.8,ML0.9,5 km NW Accumoli (RI)
18249241,2018-02-13T163534.05,42.8528,12.8781,0.1,ML0.9,5 km NW Cerreto di Spoleto (PG)
18249291,2018-02-13T164724.58,42.4381,3.06681,0.1,ML1.6,2 km SE Micigliano (RI)
18249371,2018-02-13T172705.28,42.6842,13.1933,14.5,ML1.1,5 km W Accumoli (RI)
18249461,2018-02-13T173406.31,42.6718,13.3111,0.4,ML0.7,5 km NE Amatrice (RI)
18249511,2018-02-13T174344.64,43.0263,12.9375,12.2,ML1.2,5 km S Serravalle di Chienti (MC)
18249541,2018-02-13T175059.22,42.8203,13.1262,10,ML1.1,4 km NE Norcia (PG)
18249651,2018-02-13T180145.89,42.8548,12.9288,10.4,ML0.7,4 km S Sellano (PG)
18249671,2018-02-13T181541.31,43.0027,12.9927,9,ML1.0,1 km NW Monte Cavallo (MC)
18249731,2018-02-13T182046.91,42.8897,13.1352,7.1,ML0.3,2 km W Castelsantangelo sul Nera (MC)
18249831,2018-02-13T193911.71,42.7917,13.1137,8.4,ML0.7,2 km E Norcia (PG)
18249931,2018-02-13T200413.36,43.0722,13.0773,10.7,ML1.2,1 km NW Pievebovigliana (MC)
18250021,2018-02-13T205436.6,42.5103,13.4073,10.1,ML1.5,6 km SE Campotosto (AQ)
18250121,2018-02-13T214251.06,42.8821,3.14521,1,ML1.5,2 km SW Castelsantangelo sul Nera (MC)
18250181,2018-02-13T221934.1,42.6027,13.2608,11.2,ML1.2,4 km SW Amatrice (RI)
18250261,2018-02-13T235910.52,42.9255,12.9232,11.5,ML0.9,4 km N Sellano (PG)
18250311,2018-02-14T004727.17,46.1971,2.77321,0.2,ML0.9,Cavasso Nuovo (PN)
18250371,2018-02-14T011453.91,42.7662,13.2717,11.3,ML1.7,2 km W Arquata del Tronto (AP)
18250401,2018-02-14T011546.73,42.7692,13.2762,14.2,ML1.2,2 km W Arquata del Tronto (AP)
18250511,2018-02-14T020251.13,42.7707,13.1277,10,ML0.9,4 km SE Norcia (PG)
18250581,2018-02-14T023506.65,43.2205,13.3865,10.3,ML0.8,3 km N Urbisaglia (MC)
18250631,2018-02-14T023630.47,43.4091,2.48677,0.6,ML0.6,5 km SE Pietralunga (PG)
18250701,2018-02-14T032533.1,43.4281,2.80931,1.7,ML0.6,4 km W Sassoferrato (AN)
18250761,2018-02-14T032819.92,42.7912,13.2041,0,ML1.6,8 km W Arquata del Tronto (AP)
18250831,2018-02-14T035258.86,43.3791,2.64131,0.7,ML1.3,4 km SW Scheggia e Pascelupo (PG)
18250891,2018-02-14T035333.63,43.3811,2.63551,0.6,ML1.3,4 km SW Scheggia e Pascelupo (PG)
18250981,2018-02-14T040136.37,43.2147,13.2071,5.6,Md1.2,3 km SE San Severino Marche (MC)
18251021,2018-02-14T042918.,42.7093,13.2983,11.9,ML1.2,4 km E Accumoli (RI)
18251081,2018-02-14T043252.,42.4412,12.6335,8.2,ML1.0,2 km NW Configni (RI)
18251091,2018-02-14T043850.54,42.8493,13.0858,11.1,ML0.2,5 km SE Preci (PG)
18251131,2018-02-14T043942.27,45.9127,11.7155,9.3,ML1.0,2 km SW Cismon del Grappa (VI)
18251281,2018-02-14T064021.06,46.5238,13.2289,0.8,ML1.1,6 km W Pontebba (UD)
18251501,2018-02-14T075703.79,43.1141,3.09512,0,ML1.9,3 km SE Camerino (MC)
18251621,2018-02-14T082629.4,44.0402,10.7092,5.7,ML0.8,5 km W Piteglio (PT)
18251721,2018-02-14T090659.07,42.8497,12.9562,11,ML0.6,5 km NE Cerreto di Spoleto (PG)
18251751,2018-02-14T091140.69,42.7828,11.8355,7,ML1.8,3 km N Proceno (VT)
18251841,2018-02-14T092734.19,42.8108,12.7892,7.9,ML1.4,1 km SE Campello sul Clitunno (PG)
18251931,2018-02-14T093942.32,42.5011,3.32621,3.2,ML1.2,3 km SE Capitignano (AQ)
18252021,2018-02-14T1,38.1675,15.7291,1.1,ML2.0,1 km SW Laganadi (RC)
18252151,2018-02-14T103624.82,4313.01,457.9SU,"RVEY-INGVML1.3--1 km NE Monte Cavallo (MC)
",ML1.3,1 km NE Monte Cavallo (MC)
18252251,2018-02-14T104910.37,42.7943,13.1692,10.8,ML0.8,6 km E Norcia (PG)
18252271,2018-02-14T105229.23,42.8835,13.0531,0.7,ML1.3,1 km E Preci (PG)
18252531,2018-02-14T112915.53,44.6187,10.2291,0.7,ML2.0,3 km W Langhirano (PR)
18253031,2018-02-14T135959.73,42.7967,13.1941,1.1,ML1.0,8 km E Norcia (PG)
18253251,2018-02-14T144207.56,38.6237,15.2253,193,ML2.5,Isole Eolie (Messina)
18253341,2018-02-14T150009.98,38.1767,15.7327,11.9,ML1.5,1 km W Laganadi (RC)
18253451,2018-02-14T151131.17,42.8465,13.0533,10.1,ML1.2,4 km S Preci (PG)
18253591,2018-02-14T161705.62,37.6552,14.8813,16,ML1.7,2 km NE Biancavilla (CT)
18253721,2018-02-14T163123.52,43.9177,11.7395,8.9,ML1.5,7 km SW Premilcuore (FC)
18253961,2018-02-14T165336.44,43.9123,11.7242,9.2,ML1.2,8 km SW Premilcuore (FC)
18254011,2018-02-14T172801.63,42.7267,13.0658,10.3,ML1.3,4 km E Cascia (PG)
18254081,2018-02-14T174645.03,37.6553,14.8525,19.1,ML1.6,2 km E Adrano (CT)
18254151,2018-02-14T175333.19,39.0453,15.7463,106,ML3.1,Costa Calabra nord-occidentale (Cosenza)
18254261,2018-02-14T180601.5,46.4935,10.5612,10.3,ML0.3,12 km S Stelvio (BZ)
18254381,2018-02-14T183133.36,42.6428,13.3162,11.4,ML1.4,3 km NE Amatrice (RI)
18254491,2018-02-14T185140.98,42.5158,13.4093,9.9,ML0.9,6 km SE Campotosto (AQ)
18254601,2018-02-14T191907.07,42.9012,12.8042,10.4,ML1.2,5 km NE Trevi (PG)
18254611,2018-02-14T192926.33,42.8933,12.8513,11.8,ML1.3,6 km W Sellano (PG)
18254721,2018-02-14T193209.1,42.8762,12.8733,12.1,ML1.3,5 km W Sellano (PG)
